problem,function,instance,dimension,seed,mode,popsize,baseline_best,pass_proposal_f,first_f,best_h1,best_h10,best_h50,best_h200,mean_shift_generation,sigma_ratio_generation,trace_ratio_generation,condition_ratio_generation,sigma_ratio_final,trace_ratio_final
bbob_f009_i80_d10,9,80,10,1,direct,10,431.2971835395947,,754.6429375058929,431.2971835395947,431.2971835395947,431.2971835395947,143.85741335996877,0.687638574898487,0.9768760775291625,0.9780928204245299,0.998132510153339,0.6869467071012111,0.9221924257891821
bbob_f009_i80_d10,9,80,10,1,inject,10,431.2971835395947,,754.6429375058929,431.2971835395947,431.2971835395947,429.51239737245476,118.08318085962489,0.7171684808193123,0.9748150397131072,0.9774536951329805,0.9929502724719897,0.512827633109913,0.8041962150193331
bbob_f009_i80_d10,9,80,10,2,pass,10,641.4019116744588,1445.055947410812,1445.055947410812,641.4019116744588,641.4019116744588,623.2511572787292,197.07786936413214,1.1607012209958723,0.9734138768017552,0.9893027790740719,1.0339725180798405,0.3071994661649506,0.7845154294153279
bbob_f009_i80_d10,9,80,10,2,direct,10,641.4019116744588,,763.7665815073831,641.4019116744588,641.4019116744588,474.3634659825559,214.6114843316038,0.8001286768527484,0.9651861853823437,0.9817795857338996,1.0314372469215143,0.3102620391935215,0.8005428450883568
bbob_f009_i80_d10,9,80,10,2,inject,10,641.4019116744588,,763.7665815073831,641.4019116744588,641.4019116744588,487.76576043348484,212.40988395607909,1.198698827612284,0.9654691192167789,0.9864882610005012,1.0588359117290957,0.3064653505889244,0.7807254650713531
bbob_f009_i80_d10,9,80,10,3,pass,10,149.6155566731845,325.87446985262443,325.87446985262443,149.6155566731845,149.6155566731845,114.29186405522934,75.83121017322104,0.45013924863443033,0.9196062283818652,0.9803219937955575,1.0288747693542395,0.26827945993698854,0.7710183253719058
bbob_f009_i80_d10,9,80,10,3,direct,10,149.6155566731845,,213.6731649515654,149.6155566731845,149.6155566731845,111.75155375462757,73.82914119934135,0.4660763703955594,0.9237310226941944,0.9785721906477758,1.033357033400303,0.2543838193668157,0.7260660154657694
bbob_f009_i80_d10,9,80,10,3,inject,10,149.6155566731845,,213.6731649515654,149.6155566731845,149.6155566731845,118.75026353467729,88.54535043260427,0.5193583141676722,0.9303092803885348,0.9812609637392722,1.0414019643314956,0.39695368477504556,0.8175624888799861
bbob_f010_i79_d10,10,79,10,0,pass,10,45941.611616535374,363689.3063059007,363689.3063059007,45941.611616535374,45941.611616535374,24518.25266383041,13361.498620903269,1.2454407445376723,1.0393367356769134,1.0015088025583987,1.0267663789493335,0.47345698976691036,0.9370876144177945
bbob_f010_i79_d10,10,79,10,0,direct,10,45941.611616535374,,115697.14063857184,45941.611616535374,45941.611616535374,32599.080325528215,10735.842809877138,1.2652321986070831,1.0383271460809147,1.000738048727437,1.0543699191476412,0.5558921587471677,0.9721133762709052
bbob_f010_i79_d10,10,79,10,0,inject,10,45941.611616535374,,115697.14063857184,45941.611616535374,45941.611616535374,11975.59658766984,10777.761545780462,1.2652321986070831,1.0383271460809147,1.000762439277138,1.0322558850394623,0.5466000748497205,0.9913512340084304
bbob_f010_i79_d10,10,79,10,1,pass,10,25096.514893595442,370417.91372625245,370417.91372625245,25096.514893595442,25096.514893595442,21439.241703785014,2973.3075255587232,1.2515047509759605,1.0266596800684684,0.9987010682874086,1.0767201593459437,0.2995759173424864,0.9327726154227547
bbob_f010_i79_d10,10,79,10,1,direct,10,25096.514893595442,,160190.28516690963,25096.514893595442,25096.514893595442,25096.514893595442,5855.0358173318,1.049942559328714,1.0176313257731038,0.9946506132592571,1.0912409801922536,0.5449272361593644,0.9719046858240932
bbob_f010_i79_d10,10,79,10,1,inject,10,25096.514893595442,,160190.28516690969,25096.514893595442,25096.514893595442,25096.514893595442,207.36492170426732,1.049942559328714,1.0176313257731038,0.996210153584267,1.1085722072251847,0.5403503346873307,0.9436099414236667
bbob_f010_i79_d10,10,79,10,2,pass,10,154362.6613825646,323579.7040275503,323579.7040275503,154362.6613825646,154362.6613825646,80101.22397883714,6073.289045525226,1.6375850978073474,0.9436858158446524,0.9857396808526147,1.0276269897625978,0.5639320145968957,1.001875684652256
bbob_f010_i79_d10,10,79,10,2,direct,10,154362.6613825646,,219874.51368754555,154362.6613825646,154362.6613825646,71096.85316176206,14663.405065204137,1.4447237039432261,0.9406072392397687,0.9834629380075139,1.032543387759661,0.6055584222437858,1.0308689694250568
bbob_f010_i79_d10,10,79,10,2,inject,10,154362.6613825646,,219874.51368754555,154362.6613825646,154362.6613825646,67489.96540722092,6045.393526812657,1.4817181631465828,0.944566138555035,0.9842853450445508,1.029509998129841,0.35293081804167264,0.9084998187777712
bbob_f010_i79_d10,10,79,10,3,pass,10,54880.9212965479,82465.00332450811,82465.00332450811,54880.9212965479,54880.9212965479,18058.357952245187,8284.283395995762,1.6645565146558945,0.9483996800762835,0.9927580151969445,1.0946110481870366,0.46894306766342536,0.9479697066308493
bbob_f010_i79_d10,10,79,10,3,direct,10,54880.9212965479,,92570.50920235767,54880.9212965479,54880.9212965479,19417.737098765563,5625.974008651998,1.461641205302377,0.94842882794052,0.9898651297749914,1.0980806537439065,0.4974642196980297,0.9700291434518855
bbob_f010_i79_d10,10,79,10,3,inject,10,54880.9212965479,,92570.50920235767,54880.9212965479,54880.9212965479,32279.095308180847,3228.8014558851955,2.498543831563234,1.0307830724093743,1.0059332307587816,1.108171676570796,0.6571148009360142,0.9865243824156903
bbob_f010_i80_d10,10,80,10,0,pass,10,13806.526254051743,80567.04444862921,80567.04444862921,13806.526254051743,13806.526254051743,13806.526254051743,10204.854244350903,1.5463668319893937,0.9738172633740947,0.9916035822687459,1.0820967695073616,0.5224874696055477,0.9738206438439364
bbob_f010_i80_d10,10,80,10,0,direct,10,13806.526254051743,,43572.1620445611,13806.526254051743,13806.526254051743,13806.526254051743,5955.366206572502,1.2980012337392395,0.9453726704205027,0.983854904785873,1.0800170451537012,0.4384807201072436,0.9120979269671178
bbob_f010_i80_d10,10,80,10,0,inject,10,13806.526254051743,,43572.1620445611,13806.526254051743,13806.526254051743,8298.39471570242,5127.762695820488,1.2089294912395445,0.9352480560401156,0.9836000489370822,1.0867072987959858,0.39526231290042435,0.885916111889907
bbob_f010_i80_d10,10,80,10,1,pass,10,209249.75592191907,307904.2008057425,307904.2008057425,209249.75592191907,209249.75592191907,87290.22458732928,23233.09619550187,1.4091768649706031,0.9643898193894145,0.993557996373852,1.0748306733515278,0.6254118985317386,0.9968230247409356
bbob_f010_i80_d10,10,80,10,1,direct,10,209249.75592191907,,169891.33120961327,169891.33120961327,169891.33120961327,62386.75537360262,13966.117297681292,1.1948322430565108,0.9382694672623751,0.9883453017174059,1.0896939379640969,0.6498675756034801,0.9992241314847108
bbob_f010_i80_d10,10,80,10,1,inject,10,209249.75592191907,,169891.33120961327,169891.33120961327,169891.33120961327,138380.09836648597,20747.429781386065,1.174976196410745,0.9370919851158235,0.9874759320005292,1.0984234449862647,0.45975731200273634,0.8995563766232907
bbob_f010_i80_d10,10,80,10,2,pass,10,103629.98323865132,261828.72274937617,261828.72274937617,103629.98323865132,103629.98323865132,52370.781846447186,15238.246779714887,0.979869972488749,0.9628022400598394,0.9924457816801575,1.0354507343462886,0.8934893970614454,1.0103111778071445
bbob_f010_i80_d10,10,80,10,2,direct,10,103629.98323865132,,161339.2214594134,103629.98323865132,103629.98323865132,45261.470758217874,3930.523134477622,1.0456221474784426,0.9766474620730755,0.9918452343606539,1.0310453861747377,0.49103382824761904,0.9162183137024869
bbob_f010_i80_d10,10,80,10,2,inject,10,103629.98323865132,,161339.2214594134,103629.98323865132,103629.98323865132,72719.13695518294,5504.713286580909,0.994713437895284,0.967201139443886,0.9917000613117382,1.0335674153078414,0.41466793301945887,0.9276527143060932
bbob_f010_i80_d10,10,80,10,3,pass,10,50289.871309770424,53451.38224317893,53451.38224317893,50289.871309770424,50289.871309770424,39099.88210210248,11455.774704970363,1.0102945889956079,0.9318714537697742,0.9940977883614058,1.1017972036419945,0.39711181776136506,0.927392192466005
bbob_f010_i80_d10,10,80,10,3,direct,10,50289.871309770424,,40968.57731471868,40968.57731471868,40968.57731471868,34321.663701265454,12569.56598765344,0.7256246434672285,0.9276893683594895,0.9897824611591672,1.1066115952636806,0.5869350260783294,0.9818831261655937
bbob_f010_i80_d10,10,80,10,3,inject,10,50289.871309770424,,40968.57731471868,40968.57731471868,40968.57731471868,30780.177629626083,6939.405582025573,1.1182490494010335,0.9492606157534457,0.9940707060440725,1.121609642924996,0.38661615912923714,0.94158645593292
bbob_f011_i79_d10,11,79,10,0,pass,10,253.53427360159068,47918.918510102776,47918.918510102776,253.53427360159068,253.53427360159068,253.53427360159068,195.07574201914176,1.0209312017669823,0.9594983105317979,0.9921670171625474,1.0976913588392094,0.6176902019486464,0.9879791428202849
bbob_f011_i79_d10,11,79,10,0,direct,10,253.53427360159068,,29093.35347972003,253.53427360159068,253.53427360159068,252.75196785609398,198.87088972763996,0.9822346010039908,0.9531068423464207,0.9908123262723753,1.0976084790671694,0.5993624193954199,1.0005344223561112
bbob_f011_i79_d10,11,79,10,0,inject,10,253.53427360159068,,29093.35347972003,253.53427360159068,253.53427360159068,206.05156851793356,201.88485911125156,0.9528272955266112,0.9489356329060826,0.9902658611609723,1.0970888765103295,0.8758709131375679,1.1124523076672612
bbob_f011_i79_d10,11,79,10,1,pass,10,944.0298687639776,914362.5982442818,914362.5982442818,944.0298687639776,352.35458745558265,198.32243174378377,101.71250706382382,1.521306185177445,0.9008164927658759,0.9933935074595364,1.1790487498866131,0.5624713535728587,1.0374928779733918
bbob_f011_i79_d10,11,79,10,1,direct,10,944.0298687639776,,254050.65592728416,944.0298687639776,352.35458745558265,254.2591100459879,132.36128111125626,1.521306185177445,0.9008164927658759,0.9931933895505256,1.1739891561136488,0.5520753483522096,1.055854611737999
bbob_f011_i79_d10,11,79,10,1,inject,10,944.0298687639776,,254050.65592728416,944.0298687639776,352.35458745558265,352.35458745558265,88.63958098657098,1.7805633883334968,0.9034183282888651,0.9938817113778985,1.1750141000703975,0.5179999525487496,0.9902939299719201
bbob_f011_i79_d10,11,79,10,2,pass,10,90.73839490670217,40570.41272791132,40570.41272791132,90.73839490670217,90.73839490670217,90.73839490670217,90.73839490670217,1.5674685303568705,0.9249452979390871,0.9971867772754498,1.1528514717678418,0.6301719711898153,1.0320853758558952
bbob_f011_i79_d10,11,79,10,2,direct,10,90.73839490670217,,33113.85803618967,90.73839490670217,90.73839490670217,90.73839490670217,90.73839490670217,1.5255008767461875,0.9205483400485153,0.9944348535314839,1.152657661600306,0.5679461142329559,1.0213390229674095
bbob_f011_i79_d10,11,79,10,2,inject,10,90.73839490670217,,33113.85803618967,90.73839490670217,90.73839490670217,90.73839490670217,90.73839490670217,1.3310120304478803,0.970767570605997,0.9977769612815328,1.163231878882414,0.6513401290953655,1.038092764646717
bbob_f011_i79_d10,11,79,10,3,pass,10,126.63300139420275,3895.2305053634745,3895.2305053634745,126.63300139420275,126.63300139420275,126.63300139420275,126.63300139420275,0.8663440651779472,0.9902114667001429,0.9942289092160645,1.0877358116750973,0.9556622558472065,1.0352930861489074
bbob_f011_i79_d10,11,79,10,3,direct,10,126.63300139420275,,7057.838313722889,126.63300139420275,126.63300139420275,126.63300139420275,126.63300139420275,0.7911094382826449,0.9989590680209909,0.992914114555631,1.0880231488111591,0.6631003731630102,0.9509839434115263
bbob_f011_i79_d10,11,79,10,3,inject,10,126.63300139420275,,7057.838313722889,126.63300139420275,126.63300139420275,126.63300139420275,126.63300139420275,1.4343040319666012,1.0006947106657864,0.9976956369109014,1.0997622761517098,0.7430599636800953,0.93335490141623
bbob_f011_i80_d10,11,80,10,0,pass,10,403.36187481983416,7377.165952520644,7377.165952520644,403.36187481983416,403.36187481983416,403.36187481983416,400.50741138388537,1.687971778386185,0.9955573180898944,0.994729960800152,1.062721802467128,1.1063259459719255,1.0743124864277704
bbob_f011_i80_d10,11,80,10,0,direct,10,403.36187481983416,,4220.678121262947,403.36187481983416,403.36187481983416,403.36187481983416,403.36187481983416,1.5087044376598322,0.9937030885931465,0.9923905139226429,1.063276115694142,0.49764487933016305,0.9292281391170829
bbob_f011_i80_d10,11,80,10,0,inject,10,403.36187481983416,,4220.678121262947,403.36187481983416,403.36187481983416,403.36187481983416,403.36187481983416,1.2357897910911404,0.9490995678412465,0.9837261028800328,1.0634056731121726,0.7074996867891193,1.0145292881549715
bbob_f011_i80_d10,11,80,10,1,pass,10,431.5757422819787,791668.0119482252,791668.0119482252,431.5757422819787,431.5757422819787,391.0256961541449,391.0256961541449,0.9134257346319014,0.9433661447712408,0.9888728844442297,1.1080291483660352,0.6052050556562553,1.0283220753915199
bbob_f011_i80_d10,11,80,10,1,direct,10,431.5757422819787,,299388.99106544623,431.5757422819787,431.5757422819787,431.5757422819787,427.47829061160144,0.909347384258589,0.9433252394711238,0.9888795736261775,1.1092097611145488,0.7301398348620107,0.9847787070102361
bbob_f011_i80_d10,11,80,10,1,inject,10,431.5757422819787,,299388.99106544623,431.5757422819787,431.5757422819787,431.5757422819787,381.1090316491529,1.1351528729580276,0.9861293809012547,0.9923124597644322,1.1011451222475506,0.8279114355741305,1.088256210267843
bbob_f011_i80_d10,11,80,10,2,pass,10,559.3031615203502,61021.921225287035,61021.921225287035,559.3031615203502,559.3031615203502,559.3031615203502,507.51895727572827,2.0402698276631797,0.999122835215953,0.9912612584347829,1.0393563792760572,0.39375867766269596,1.012785298203572
bbob_f011_i80_d10,11,80,10,2,direct,10,559.3031615203502,,8677.5204453573,559.3031615203502,559.3031615203502,559.3031615203502,477.6768300326843,1.6522341814185615,0.9767565022022107,0.985144917789399,1.0438104177177492,0.5416043335583498,0.994190479671562
bbob_f011_i80_d10,11,80,10,2,inject,10,559.3031615203502,,8677.5204453573,559.3031615203502,559.3031615203502,501.68123675105926,501.68123675105926,1.6605410754626677,0.9720889433224981,0.9838615031895573,1.0457658369180012,0.6024984669618548,1.0632648283636834
bbob_f011_i80_d10,11,80,10,3,pass,10,454.867999854592,20814.107097827444,20814.107097827444,454.867999854592,454.867999854592,454.867999854592,393.2813959769503,1.3114120980417894,0.9138688224793171,0.9828521635835058,1.024297163226393,0.35202229420090797,0.889137215225827
bbob_f011_i80_d10,11,80,10,3,direct,10,454.867999854592,,7251.637779577344,454.867999854592,454.867999854592,390.08310861549216,390.08310861549216,1.2830462865632999,0.9161961416938385,0.9829027851888763,1.0249778147414044,0.49636423927591233,0.9315784895174973
bbob_f011_i80_d10,11,80,10,3,inject,10,454.867999854592,,7251.637779577344,454.867999854592,454.867999854592,454.867999854592,405.8533030993995,1.2830462865632999,0.9161961416938385,0.9822129564583179,1.0253296139320465,0.5174724693533542,0.9652168372546702
bbob_f012_i79_d10,12,79,10,0,pass,10,773301.0776119257,858644.097930628,858644.097930628,773301.0776119257,773301.0776119257,304031.44888540043,30025.112553711017,0.6413377128361887,0.8908855349575143,0.9805734341768004,1.059648323766292,0.32250988006149606,0.7530749049406995
bbob_f012_i79_d10,12,79,10,0,direct,10,773301.0776119257,,538584.8789492979,538584.8789492979,538584.8789492979,538584.8789492979,28925.720293334656,0.5169308851999819,0.8782143287053604,0.9765488978059309,1.051070106441378,0.19661903822843957,0.7107854805291619
bbob_f012_i79_d10,12,79,10,0,inject,10,773301.0776119257,,538584.8789492979,538584.8789492979,538584.8789492979,196058.01576490497,24174.208367560277,0.6324507337477151,0.8922207848729963,0.9774376534213909,1.0533042513089605,0.17257244644820685,0.6920862135778716
bbob_f012_i79_d10,12,79,10,1,pass,10,1100196.9246521764,2649198.961093565,2649198.961093565,1100196.9246521764,1100196.9246521764,843069.5423948333,170312.4962570562,0.755919405098487,0.9651946196782503,0.9870216623961635,1.1287253827418027,0.32811325880287084,0.7741160461139195
bbob_f012_i79_d10,12,79,10,1,direct,10,1100196.9246521764,,1677951.6863831384,1100196.9246521764,1100196.9246521764,275131.01912264887,153437.9573354154,0.7559391615910891,0.9793675670156846,0.9852186122877808,1.1113429526960468,0.3719493578749126,0.7835239688936686
bbob_f012_i79_d10,12,79,10,1,inject,10,1100196.9246521764,,1677951.6863831384,1100196.9246521764,1100196.9246521764,621241.5035299893,56136.785861075026,0.561233771512564,0.9067208587327973,0.9789371288468572,1.0992468858889117,0.26076615663407376,0.7466375734075352
bbob_f012_i79_d10,12,79,10,2,pass,10,1843504.075767644,7354917.981746869,7354917.981746869,1843504.075767644,862449.0342603498,733039.0528376214,38780.24095751292,1.231082391228864,0.9494737632414357,0.9807608409625542,0.9427706372477336,0.2066294959096523,0.6959836420961232
bbob_f012_i79_d10,12,79,10,2,direct,10,1843504.075767644,,3976801.8045596043,1843504.075767644,862449.0342603498,747716.0908537328,78492.38746647032,1.213252167487045,0.9478719732780466,0.9803333244350725,0.9344673438260337,0.1743088335194256,0.6939053225095982
bbob_f012_i79_d10,12,79,10,2,inject,10,1843504.075767644,,3976801.8045596043,1843504.075767644,862449.0342603498,573112.520766505,70689.61027672554,1.213252167487045,0.9478719732780466,0.980259716576055,0.9426222539332255,0.1889009013596909,0.7081157957068954
bbob_f012_i79_d10,12,79,10,3,pass,10,2951698.1788900904,7447844.345481779,7447844.345481779,2951698.1788900904,1662572.0157781735,486712.9018598189,93197.3394838477,0.7914256583041898,0.9272753131671643,0.9789891925352873,1.003928542957007,0.2270335247660554,0.7293943710395991
bbob_f012_i79_d10,12,79,10,3,direct,10,2951698.1788900904,,4117319.1959849373,2951698.1788900904,1662572.0157781735,880184.9337491208,338197.98035154154,0.7875036981685287,0.927131398367013,0.9792525151342725,1.011642125828196,0.40115234755646617,0.8180989651351372
bbob_f012_i79_d10,12,79,10,3,inject,10,2951698.1788900904,,4117319.195984938,2951698.1788900904,1662572.0157781735,569074.9002316411,89817.09349597445,0.8429185099544425,0.9378434780761542,0.9804298978742207,1.011393859472519,0.24557691538384907,0.7302910249197909
bbob_f012_i80_d10,12,80,10,0,pass,10,1428666.477831499,2681600.1047331723,2681600.1047331723,1428666.477831499,1428666.477831499,464662.57288990665,51427.76233738558,1.0003406661179315,0.9323332387380585,0.9849333309544517,1.051201051724248,0.23389370175226562,0.7322214560015915
bbob_f012_i80_d10,12,80,10,0,direct,10,1428666.477831499,,1606901.5692911486,1428666.477831499,1428666.477831499,348125.7994692149,32743.547153787258,0.8530587309869897,0.9093619746015665,0.979563049162003,1.0509592323023362,0.2507912164407933,0.7238507451658769
bbob_f012_i80_d10,12,80,10,0,inject,10,1428666.477831499,,1606901.5692911486,1428666.477831499,1428666.477831499,588355.0046048166,65087.05783470579,0.5618404591523154,0.8680195494708771,0.9745785225055242,1.0512363429023668,0.26390048946618605,0.7448862515103996
bbob_f012_i80_d10,12,80,10,1,pass,10,535898.4580428092,1399090.2411205114,1399090.2411205114,535898.4580428092,531209.2714833233,531209.2714833233,38629.92707946724,0.7770035772248884,0.9639475011505761,0.9821793968839674,1.0271350105790282,0.17184574123654472,0.7153768834814279
bbob_f012_i80_d10,12,80,10,1,direct,10,535898.4580428092,,771617.5377617424,535898.4580428092,531209.2714833233,531209.2714833233,41332.26018852705,0.6634194836815073,0.9433886233915261,0.9778946673997092,1.0224835858591703,0.23020913210225372,0.7353859128632738
bbob_f012_i80_d10,12,80,10,1,inject,10,535898.4580428092,,771617.5377617424,535898.4580428092,531209.2714833233,424784.3676051052,23308.398780487434,0.6363334500492238,0.937528207455003,0.9761969978796835,1.0058563686431485,0.16273267444057754,0.7056651728622428
bbob_f012_i80_d10,12,80,10,2,pass,10,2102153.53219958,1917681.029083993,1917681.029083993,1917681.029083993,1917681.029083993,914077.6488759517,110631.92648442769,1.3089564039129007,0.9292811684549195,0.9901670305817719,1.0514874341210159,0.3022091668739231,0.7337474464273327
bbob_f012_i80_d10,12,80,10,2,direct,10,2102153.53219958,,532569.5386376056,532569.5386376056,532569.5386376056,532569.5386376056,134326.0588961537,0.8989646931975548,0.9448403652197066,0.9847065116560331,1.0540218751748764,0.24895171273483685,0.7153565312720694
bbob_f012_i80_d10,12,80,10,2,inject,10,2102153.53219958,,532569.5386376056,532569.5386376056,532569.5386376056,532569.5386376056,179796.9555903817,1.2856462022594406,0.9340601817237685,0.9848493569426532,1.046173782794581,0.2567598205889371,0.7470124276621659
bbob_f012_i80_d10,12,80,10,3,pass,10,1692755.496115742,2254518.0324084316,2254518.0324084316,1692755.496115742,1692755.496115742,486708.70535134786,146044.69773626048,1.0679292066640493,0.9311880203666808,0.9826791991524566,0.9645183843734857,0.31808707876877634,0.7364335552072375
bbob_f012_i80_d10,12,80,10,3,direct,10,1692755.496115742,,1099405.9740017615,1099405.9740017615,1099405.9740017615,366193.5083475733,59163.230727139926,0.6964921790579462,0.8665733040390617,0.9730376645885792,0.9801924532276296,0.2454324288443599,0.737397107321223
bbob_f012_i80_d10,12,80,10,3,inject,10,1692755.496115742,,1099405.9740017615,1099405.9740017615,1099405.9740017615,568266.9999194193,184704.2204252264,0.977104430503471,0.8946287209921706,0.9767455347530679,0.9798319464249156,0.42173664618568824,0.8396523204178722
bbob_f013_i79_d10,13,79,10,0,pass,10,84.4415571170181,51.693945305241385,51.693945305241385,51.693945305241385,45.02985938754884,-66.88791262240488,-151.47242818726778,1.0566672670002724,0.9643517100166837,0.9901968802752089,1.0882616668612235,0.24399993267437983,0.7850121276123323
bbob_f013_i79_d10,13,79,10,0,direct,10,84.4415571170181,,16.72840241250202,16.72840241250202,16.72840241250202,-35.3559950888897,-164.05688048021804,0.8990864941744663,0.9469830579807087,0.982730962932315,1.0822138774364702,0.23780441216344386,0.7534631802078559
bbob_f013_i79_d10,13,79,10,0,inject,10,84.4415571170181,,16.72840241250202,16.72840241250202,16.72840241250202,-69.2708906516497,-125.0351898069655,0.907836503606284,0.9485985194736207,0.9834894926961782,1.0930889368407926,0.40148639192484536,0.8099661406406412
bbob_f013_i79_d10,13,79,10,1,pass,10,25.371151228031152,137.60212153256455,137.60212153256455,25.371151228031152,7.059190092189198,7.059190092189198,-167.64476399938732,0.5653919363800226,0.892967834023568,0.9803417843312272,1.0919619455379443,0.33893061702269645,0.7971234979087508
bbob_f013_i79_d10,13,79,10,1,direct,10,25.371151228031152,,45.709916280567114,25.371151228031152,7.059190092189198,-20.12398398846895,-143.1845509155587,0.5457096672615237,0.8968845625727405,0.9764833504985027,1.070623265381262,0.3811540550951655,0.831885915776813
bbob_f013_i79_d10,13,79,10,1,inject,10,25.371151228031152,,45.709916280567114,25.371151228031152,7.059190092189198,-30.522127467238107,-123.28078626120194,0.5217530879404577,0.8982270619031746,0.9776946403965572,1.0851711883579478,0.4704655740884539,0.8205576817680712
bbob_f013_i79_d10,13,79,10,2,pass,10,-5.417009184355322,151.0194809977077,151.0194809977077,-5.417009184355322,-5.417009184355322,-42.53512132190863,-157.03291711358736,0.8288722105926492,0.8496966883686782,0.9714343334437561,0.9608524665844899,0.20092804132038303,0.7554929576260974
bbob_f013_i79_d10,13,79,10,2,direct,10,-5.417009184355322,,62.36862271981707,-5.417009184355322,-5.417009184355322,-14.339709655391971,-134.28730577788832,0.6312885028921352,0.8564759147796461,0.9678599644518687,0.9596092650099742,0.23338207189091628,0.7442848693236417
bbob_f013_i79_d10,13,79,10,2,inject,10,-5.417009184355322,,62.36862271981707,-5.417009184355322,-5.417009184355322,-52.31490370070233,-164.5513686833352,0.7136952813758081,0.8529687468495482,0.9676998392175582,0.9681857587521968,0.1672965025053288,0.7055192364605386
bbob_f013_i79_d10,13,79,10,3,pass,10,-7.828521689647943,20.3892964670315,20.3892964670315,-7.828521689647943,-15.287028824666805,-101.23014458561074,-168.40483221927872,1.2034345976835046,0.932356563879551,0.9970053117974428,1.0782281842528625,0.23821573532536644,0.7812972651705583
bbob_f013_i79_d10,13,79,10,3,direct,10,-7.828521689647943,,-14.792669561634938,-14.792669561634938,-15.287028824666805,-128.5822972586646,-175.92016393379964,1.1255199932883813,0.928577234125159,0.9938560266418359,1.074014955290167,0.25906407811072485,0.7935365553604744
bbob_f013_i79_d10,13,79,10,3,inject,10,-7.828521689647943,,-14.792669561634938,-14.792669561634938,-15.287028824666805,-61.56409690996125,-150.78302660707766,1.1394822756252798,0.9307305996425981,0.9937043701827539,1.0728339375857783,0.36418219741745894,0.834775805635095
bbob_f013_i80_d10,13,80,10,0,pass,10,313.3023105746753,351.4252414592747,351.4252414592747,313.3023105746753,313.3023105746753,184.33396287460224,57.52824468997937,1.4363414183049432,1.0078060335953714,0.9959287112045352,1.0272659277069387,0.28753604335509886,0.7805891833667323
bbob_f013_i80_d10,13,80,10,0,direct,10,313.3023105746753,,295.9028528178938,295.9028528178938,295.9028528178938,107.4896163046777,31.09650143570746,1.2192758848120049,0.9717863983195425,0.9865534834572418,1.0294307936052833,0.3803342483105609,0.8004008077282302
bbob_f013_i80_d10,13,80,10,0,inject,10,313.3023105746753,,295.9028528178938,295.9028528178938,295.9028528178938,242.17322525771928,131.46065880635373,1.2615365343748708,0.977172469605739,0.9865260468790539,1.0405594491680785,0.5291049529475976,0.8012702043256485
bbob_f013_i80_d10,13,80,10,1,pass,10,185.06740275323835,388.3662629750187,388.3662629750187,185.06740275323835,185.06740275323835,167.3310655747699,26.982065016616495,0.5919337145675222,0.900050702240602,0.9806915007066278,1.0392885378659502,0.25245382500987923,0.7929742368762076
bbob_f013_i80_d10,13,80,10,1,direct,10,185.06740275323835,,280.1990859379483,185.06740275323835,185.06740275323835,104.32033888991305,33.90545679474267,0.5795902405739649,0.9039923719463878,0.9766057497094983,1.0124108354640677,0.2756693817238603,0.8022700557623608
bbob_f013_i80_d10,13,80,10,1,inject,10,185.06740275323835,,280.1990859379483,185.06740275323835,185.06740275323835,109.33368875521933,25.253124185303413,0.5795902405739649,0.9039923719463878,0.9793824716464025,1.0522290495829882,0.2428577286350417,0.7914329683064515
bbob_f013_i80_d10,13,80,10,2,pass,10,357.553211443089,517.0039256783368,517.0039256783368,357.553211443089,357.553211443089,178.84116443960937,61.27416046125811,1.597518153830202,0.9751711945219926,0.9864858155966882,0.9389007212359768,0.33230736983074266,0.7649838785008047
bbob_f013_i80_d10,13,80,10,2,direct,10,357.553211443089,,409.7632198548836,357.553211443089,357.553211443089,190.81407744424297,47.43429897635718,1.444071016708359,0.9833921719494216,0.9860645422500652,0.9387060435149126,0.2541891414356488,0.7279817515654742
bbob_f013_i80_d10,13,80,10,2,inject,10,357.553211443089,,409.7632198548836,357.553211443089,357.553211443089,219.47199079256868,24.942464897352117,1.4444990562682163,0.9851765930650117,0.9865013144754066,0.9405022848686178,0.3190709644374727,0.7799854109427918
bbob_f013_i80_d10,13,80,10,3,pass,10,253.11945809201578,378.66128844751654,378.66128844751654,253.11945809201578,244.92242606444282,143.128806669695,19.36502109412917,0.9914399013803029,0.8784968779122998,0.9806661284240977,1.0046133175200127,0.20216719312602544,0.7417501898260249
bbob_f013_i80_d10,13,80,10,3,direct,10,253.11945809201578,,227.63181047057006,227.63181047057006,227.63181047057006,172.12918682660535,-16.950728982133022,0.8470454061419364,0.8738358718915079,0.9760157763399803,0.9955741034014954,0.20964938217337217,0.7590621554065342
bbob_f013_i80_d10,13,80,10,3,inject,10,253.11945809201578,,227.63181047057006,227.63181047057006,227.63181047057006,155.5853294523747,41.298085357872715,1.254852850132922,0.9050061447709059,0.9797950956777598,0.9959519344637454,0.23785620919303793,0.7489930434828203
bbob_f014_i79_d10,14,79,10,0,pass,10,29.41027585527747,30.869705606026667,30.869705606026667,29.41027585527747,29.41027585527747,29.219018893695864,28.321094271352997,1.298980432904681,0.9621519890585816,0.9905472529862517,1.0491974870265228,0.32292190037128754,0.7194739905215026
