host,problem,function,dimension,instance,seed,action,baseline_best,first_f,best_h1,best_h10,best_h50,best_h100
cma,bbob_f002_i71_d05,2,5,71,0,contract,29352.689702806416,193099.44050837753,29352.689702806416,21923.664140612695,6192.852193439995,1999.7383337941114
cma,bbob_f002_i71_d05,2,5,71,0,reflect,29352.689702806416,92404.08590655151,29352.689702806416,6575.603822560086,6575.603822560086,1250.5807018225032
de,bbob_f002_i71_d05,2,5,71,1,pass,86110.50330219755,237964.7003247329,86110.50330219755,86110.50330219755,72614.08932981518,15735.036810914657
de,bbob_f002_i71_d05,2,5,71,1,contract,86110.50330219755,144275.27047669623,86110.50330219755,86110.50330219755,72614.08932981518,18398.187398807382
de,bbob_f002_i71_d05,2,5,71,1,reflect,86110.50330219755,452800.7098206427,86110.50330219755,86110.50330219755,70566.70921923997,3985.7394389933684
pso,bbob_f002_i71_d05,2,5,71,1,pass,27551.430448038896,25166.9921717174,25166.9921717174,25166.9921717174,22401.002078377234,13286.099570056067
pso,bbob_f002_i71_d05,2,5,71,1,contract,27551.430448038896,19484.12607090753,19484.12607090753,19484.12607090753,13382.030457117275,12914.225866561017
pso,bbob_f002_i71_d05,2,5,71,1,reflect,27551.430448038896,278613.23700898787,27551.430448038896,20411.388207441145,14327.470560748268,13063.28383408037
cma,bbob_f002_i71_d05,2,5,71,1,pass,28034.78636304685,80812.71497587938,28034.78636304685,19569.251560466346,2831.300832231589,1913.1192985193309
cma,bbob_f002_i71_d05,2,5,71,1,contract,28034.78636304685,70398.62281485688,28034.78636304685,18986.370110726224,6380.4936840921,2644.3922567447044
cma,bbob_f002_i71_d05,2,5,71,1,reflect,28034.78636304685,165313.65002552338,28034.78636304685,24342.36483335424,16124.415337965895,4117.727075942627
de,bbob_f002_i72_d05,2,5,72,0,pass,103802.83658707986,1474379.686273059,103802.83658707986,67046.73772076365,9365.366907971455,5314.396087848183
de,bbob_f002_i72_d05,2,5,72,0,contract,103802.83658707986,392356.8497574638,103802.83658707986,67046.73772076365,9365.366907971455,5314.396087848183
de,bbob_f002_i72_d05,2,5,72,0,reflect,103802.83658707986,1219214.6414369852,103802.83658707986,67046.73772076365,9365.366907971455,5314.396087848183
pso,bbob_f002_i72_d05,2,5,72,0,pass,3134.178685671854,75664.44895976629,3134.178685671854,3134.178685671854,3134.178685671854,3134.178685671854
pso,bbob_f002_i72_d05,2,5,72,0,contract,3134.178685671854,23464.24414487829,3134.178685671854,3134.178685671854,3134.178685671854,3134.178685671854
pso,bbob_f002_i72_d05,2,5,72,0,reflect,3134.178685671854,3327762.307354352,3134.178685671854,3134.178685671854,3134.178685671854,3134.178685671854
cma,bbob_f002_i72_d05,2,5,72,0,pass,7126.399848287912,428020.90461184236,7126.399848287912,7126.399848287912,7126.399848287912,6098.045453627243
cma,bbob_f002_i72_d05,2,5,72,0,contract,7126.399848287912,140238.4551474096,7126.399848287912,7126.399848287912,4265.032264608415,2638.4119415632617
cma,bbob_f002_i72_d05,2,5,72,0,reflect,7126.399848287912,27724.954091182353,7126.399848287912,7126.399848287912,7126.399848287912,666.7584117012543
de,bbob_f002_i72_d05,2,5,72,1,pass,54716.03563522467,2979936.7724820226,54716.03563522467,54716.03563522467,54716.03563522467,8570.23707047015
de,bbob_f002_i72_d05,2,5,72,1,contract,54716.03563522467,777340.5537734122,54716.03563522467,54716.03563522467,54716.03563522467,28536.519908078753
de,bbob_f002_i72_d05,2,5,72,1,reflect,54716.03563522467,2342319.498648755,54716.03563522467,54716.03563522467,54716.03563522467,8570.23707047015
pso,bbob_f002_i72_d05,2,5,72,1,pass,24755.342261398295,4890984.049969594,24755.342261398295,8009.059381679304,8009.059381679304,5808.0782787321805
pso,bbob_f002_i72_d05,2,5,72,1,contract,24755.342261398295,1971655.8498744736,24755.342261398295,8009.059381679304,8009.059381679304,5808.0782787321805
pso,bbob_f002_i72_d05,2,5,72,1,reflect,24755.342261398295,100402.5639641838,24755.342261398295,8009.059381679304,8009.059381679304,5808.0782787321805
cma,bbob_f002_i72_d05,2,5,72,1,pass,22003.914708989076,56584.55506577072,22003.914708989076,22003.914708989076,3862.5865320669477,1343.438393023323
cma,bbob_f002_i72_d05,2,5,72,1,contract,22003.914708989076,49186.19556591626,22003.914708989076,22003.914708989076,6555.4068152485615,2036.9506308678992
cma,bbob_f002_i72_d05,2,5,72,1,reflect,22003.914708989076,38829.16261666697,22003.914708989076,22003.914708989076,17664.572070091686,4132.899467161611
de,bbob_f003_i71_d05,3,5,71,0,pass,45.08714853649644,231.20708359585495,45.08714853649644,45.08714853649644,33.11128485015668,18.77289844422122
de,bbob_f003_i71_d05,3,5,71,0,contract,45.08714853649644,93.47132202923483,45.08714853649644,45.08714853649644,38.755692326133115,12.12204677742892
de,bbob_f003_i71_d05,3,5,71,0,reflect,45.08714853649644,221.2847279211025,45.08714853649644,45.08714853649644,34.30981065975429,10.673839852753837
pso,bbob_f003_i71_d05,3,5,71,0,pass,3.5047922438889714,39.19385186586614,3.5047922438889714,-1.457677312088805,-8.273235280701265,-9.097051403982839
pso,bbob_f003_i71_d05,3,5,71,0,contract,3.5047922438889714,12.01377869598332,3.5047922438889714,-1.457677312088805,-8.273235280701265,-9.097051403982839
pso,bbob_f003_i71_d05,3,5,71,0,reflect,3.5047922438889714,204.14396105185318,3.5047922438889714,-1.457677312088805,-8.273235280701265,-9.097051403982839
cma,bbob_f003_i71_d05,3,5,71,0,pass,-11.138295653876732,51.63761091655316,-11.138295653876732,-11.138295653876732,-15.677393651442035,-15.677393651442035
cma,bbob_f003_i71_d05,3,5,71,0,contract,-11.138295653876732,4.2993150497308505,-11.138295653876732,-11.138295653876732,-11.776886671900826,-11.776886671900826
cma,bbob_f003_i71_d05,3,5,71,0,reflect,-11.138295653876732,39.87161199246202,-11.138295653876732,-11.138295653876732,-15.380710481173576,-15.598168196771798
de,bbob_f003_i71_d05,3,5,71,1,pass,15.438779934833335,183.7151777480396,15.438779934833335,0.65719313200767,0.65719313200767,0.65719313200767
de,bbob_f003_i71_d05,3,5,71,1,contract,15.438779934833335,61.48520349685188,15.438779934833335,0.65719313200767,0.65719313200767,0.65719313200767
de,bbob_f003_i71_d05,3,5,71,1,reflect,15.438779934833335,288.23006369137784,15.438779934833335,0.65719313200767,0.65719313200767,0.65719313200767
pso,bbob_f003_i71_d05,3,5,71,1,pass,7.7631851003422625,70.17382297026377,7.7631851003422625,7.7631851003422625,-3.276869581149896,-3.276869581149896
pso,bbob_f003_i71_d05,3,5,71,1,contract,7.7631851003422625,49.55928203077471,7.7631851003422625,7.7631851003422625,-3.276869581149896,-3.276869581149896
pso,bbob_f003_i71_d05,3,5,71,1,reflect,7.7631851003422625,51.06578162687022,7.7631851003422625,7.7631851003422625,-3.276869581149896,-3.276869581149896
cma,bbob_f003_i71_d05,3,5,71,1,pass,6.2807686064115344,62.973285695000655,6.2807686064115344,6.2807686064115344,4.226817487085334,-14.130701307960756
cma,bbob_f003_i71_d05,3,5,71,1,contract,6.2807686064115344,41.26776282825347,6.2807686064115344,2.6281560607177283,-24.712188521374316,-24.712188521374316
cma,bbob_f003_i71_d05,3,5,71,1,reflect,6.2807686064115344,18.982174810143512,6.2807686064115344,6.2807686064115344,-14.974877410643284,-14.974877410643284
de,bbob_f003_i72_d05,3,5,72,0,pass,115.34417521937945,173.1562086660111,115.34417521937945,115.34417521937945,70.03901289068293,70.03901289068293
de,bbob_f003_i72_d05,3,5,72,0,contract,115.34417521937945,95.47430684399873,95.47430684399873,95.47430684399873,71.778768305122,71.778768305122
de,bbob_f003_i72_d05,3,5,72,0,reflect,115.34417521937945,196.52046674731963,115.34417521937945,115.34417521937945,70.03901289068293,70.03901289068293
pso,bbob_f003_i72_d05,3,5,72,0,pass,92.90465376327359,222.93976162286336,92.90465376327359,85.66597060971498,85.66597060971498,85.66597060971498
pso,bbob_f003_i72_d05,3,5,72,0,contract,92.90465376327359,134.04619140194427,92.90465376327359,85.66597060971498,85.66597060971498,85.66597060971498
pso,bbob_f003_i72_d05,3,5,72,0,reflect,92.90465376327359,455.89167212692774,92.90465376327359,85.66597060971498,85.66597060971498,85.66597060971498
cma,bbob_f003_i72_d05,3,5,72,0,pass,79.55817458424104,89.64358513239918,79.55817458424104,67.25117977145081,66.08061439336993,64.06420324519318
cma,bbob_f003_i72_d05,3,5,72,0,contract,79.55817458424104,85.93261090960749,79.55817458424104,67.25117977145081,52.9657226850985,52.9657226850985
cma,bbob_f003_i72_d05,3,5,72,0,reflect,79.55817458424104,109.0822144757594,79.55817458424104,67.25117977145081,67.25117977145081,67.25117977145081
de,bbob_f003_i72_d05,3,5,72,1,pass,138.59222792140716,694.5401028004042,138.59222792140716,121.66177489785795,114.42108145335965,114.42108145335965
de,bbob_f003_i72_d05,3,5,72,1,contract,138.59222792140716,250.42423306663798,138.59222792140716,121.66177489785795,114.42108145335965,114.42108145335965
de,bbob_f003_i72_d05,3,5,72,1,reflect,138.59222792140716,226.34792117187757,138.59222792140716,121.66177489785795,121.66177489785795,121.66177489785795
